Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-14 22:12,0.278,0.090,0,0,0,0,v
2017-01-14 22:18,0.379,0.096,0,0,0,0,v
2017-01-14 22:24,0.364,0.097,0,0,0,0,v
2017-01-14 22:30,0.402,0.083,0,0,0,0,v
2017-01-14 22:36,0.436,0.093,0,0,0,0,v
2017-01-14 22:42,0.486,0.084,0,0,0,0,v
2017-01-14 22:48,0.533,0.083,0,0,0,0,v
2017-01-14 22:54,0.615,0.095,0,0,0,0,v
2017-01-14 23:00,0.639,0.093,0,0,0,0,v
2017-01-14 23:06,0.698,0.100,0,0,0,0,v
2017-01-14 23:12,0.713,0.081,0,0,0,0,v
2017-01-14 23:18,0.751,0.089,0,0,0,0,v
2017-01-14 23:24,0.782,0.098,0,0,0,0,v
2017-01-14 23:30,0.862,0.100,0,0,0,0,v
2017-01-14 23:36,0.844,0.122,0,0,0,0,v
2017-01-14 23:42,0.843,0.096,0,0,0,0,v
2017-01-14 23:48,0.881,0.079,0,0,0,0,v
2017-01-14 23:54,0.913,0.089,0,0,0,0,v
2017-01-15 00:00,0.905,0.109,0,0,0,0,v
2017-01-15 00:06,0.947,0.091,0,0,0,0,v
2017-01-15 00:12,0.984,0.117,0,0,0,0,v
2017-01-15 00:18,1.002,0.085,0,0,0,0,v
2017-01-15 00:24,1.053,0.091,0,0,0,0,v
2017-01-15 00:30,1.044,0.103,0,0,0,0,v
2017-01-15 00:36,1.084,0.061,0,0,0,0,v
2017-01-15 00:42,1.091,0.103,0,0,0,0,v
2017-01-15 00:48,1.128,0.116,0,0,0,0,v
2017-01-15 00:54,1.132,0.099,0,0,0,0,v
2017-01-15 01:00,1.177,0.100,0,0,0,0,v
2017-01-15 01:06,1.180,0.119,0,0,0,0,v
2017-01-15 01:12,1.219,0.144,0,0,0,0,v
2017-01-15 01:18,1.244,0.088,0,0,0,0,v
2017-01-15 01:24,1.252,0.110,0,0,0,0,v
2017-01-15 01:30,1.262,0.104,0,0,0,0,v
2017-01-15 01:36,1.238,0.102,0,0,0,0,v
2017-01-15 01:42,1.243,0.099,0,0,0,0,v
2017-01-15 01:48,1.288,0.100,0,0,0,0,v
2017-01-15 01:54,1.276,0.094,0,0,0,0,v
2017-01-15 02:00,1.281,0.106,0,0,0,0,v
2017-01-15 02:06,1.261,0.091,0,0,0,0,v
2017-01-15 02:12,1.245,0.085,0,0,0,0,v
2017-01-15 02:18,1.276,0.102,0,0,0,0,v
2017-01-15 02:24,1.269,0.090,0,0,0,0,v
2017-01-15 02:30,1.277,0.119,0,0,0,0,v
2017-01-15 02:36,1.259,0.099,0,0,0,0,v
2017-01-15 02:42,1.273,0.097,0,0,0,0,v
2017-01-15 02:48,1.205,0.106,0,0,0,0,v
2017-01-15 02:54,1.211,0.084,0,0,0,0,v
2017-01-15 03:00,1.219,0.110,0,0,0,0,v
2017-01-15 03:06,1.225,0.095,0,0,0,0,v
2017-01-15 03:12,1.166,0.086,0,0,0,0,v
2017-01-15 03:18,1.168,0.088,0,0,0,0,v
2017-01-15 03:24,1.138,0.097,0,0,0,0,v
2017-01-15 03:30,1.104,0.126,0,0,0,0,v
2017-01-15 03:36,1.095,0.106,0,0,0,0,v
2017-01-15 03:42,1.053,0.087,0,0,0,0,v
2017-01-15 03:48,1.028,0.101,0,0,0,0,v
2017-01-15 03:54,1.013,0.108,0,0,0,0,v
2017-01-15 04:00,0.949,0.098,0,0,0,0,v
2017-01-15 04:06,0.939,0.093,0,0,0,0,v
2017-01-15 04:12,0.924,0.108,0,0,0,0,v
2017-01-15 04:18,0.869,0.095,0,0,0,0,v
2017-01-15 04:24,0.828,0.091,0,0,0,0,v
2017-01-15 04:30,0.795,0.093,0,0,0,0,v
2017-01-15 04:36,0.748,0.112,0,0,0,0,v
2017-01-15 04:42,0.743,0.107,0,0,0,0,v
2017-01-15 04:48,0.706,0.076,0,0,0,0,v
2017-01-15 04:54,0.656,0.104,0,0,0,0,v
2017-01-15 05:00,0.623,0.116,0,0,0,0,v
2017-01-15 05:06,0.595,0.084,0,0,0,0,v
2017-01-15 05:12,0.557,0.112,0,0,0,0,v
2017-01-15 05:18,0.537,0.096,0,0,0,0,v
2017-01-15 05:24,0.439,0.076,0,0,0,0,v
2017-01-15 05:30,0.385,0.081,0,0,0,0,v
2017-01-15 05:36,0.388,0.085,0,0,0,0,v
2017-01-15 05:42,0.350,0.108,0,0,0,0,v
2017-01-15 05:48,0.294,0.080,0,0,0,0,v
2017-01-15 05:54,0.274,0.072,0,0,0,0,v
2017-01-15 06:00,0.257,0.092,0,0,0,0,v
2017-01-15 06:06,0.192,0.102,0,0,0,0,v
2017-01-15 06:12,0.177,0.083,0,0,0,0,v
2017-01-15 06:18,0.162,0.082,0,0,0,0,v
2017-01-15 06:24,0.112,0.086,0,0,0,0,v
2017-01-15 06:30,0.110,0.105,0,0,0,0,v
2017-01-15 06:36,0.113,0.093,0,0,0,0,v
2017-01-15 06:42,0.073,0.098,0,0,0,0,v
2017-01-15 06:48,0.062,0.089,0,0,0,0,v
2017-01-15 06:54,0.031,0.087,0,0,0,0,v
2017-01-15 07:00,-0.019,0.100,0,0,0,0,v
2017-01-15 07:06,-0.029,0.085,0,0,0,0,v
2017-01-15 07:12,-0.044,0.101,0,0,0,0,v
2017-01-15 07:18,-0.081,0.085,0,0,0,0,v
2017-01-15 07:24,-0.086,0.086,0,0,0,0,v
2017-01-15 07:30,-0.096,0.095,0,0,0,0,v
2017-01-15 07:36,-0.112,0.107,0,0,0,0,v
2017-01-15 07:42,-0.118,0.084,0,0,0,0,v
2017-01-15 07:48,-0.130,0.111,0,0,0,0,v
2017-01-15 07:54,-0.143,0.097,0,0,0,0,v
2017-01-15 08:00,-0.115,0.093,0,0,0,0,v
2017-01-15 08:06,-0.128,0.091,0,0,0,0,v
2017-01-15 08:12,-0.124,0.090,0,0,0,0,v
2017-01-15 08:18,-0.079,0.104,0,0,0,0,v
2017-01-15 08:24,-0.063,0.090,0,0,0,0,v
2017-01-15 08:30,-0.070,0.078,0,0,0,0,v
2017-01-15 08:36,-0.080,0.090,0,0,0,0,v
2017-01-15 08:42,-0.064,0.095,0,0,0,0,v
2017-01-15 08:48,-0.008,0.108,0,0,0,0,v
2017-01-15 08:54,-0.009,0.093,0,0,0,0,v
2017-01-15 09:00,-0.019,0.099,0,0,0,0,v
2017-01-15 09:06,0.051,0.108,0,0,0,0,v
2017-01-15 09:12,0.042,0.097,0,0,0,0,v
2017-01-15 09:18,0.084,0.098,0,0,0,0,v
2017-01-15 09:24,0.086,0.092,0,0,0,0,v
2017-01-15 09:30,0.096,0.090,0,0,0,0,v
2017-01-15 09:36,0.119,0.088,0,0,0,0,v
2017-01-15 09:42,0.172,0.094,0,0,0,0,v
2017-01-15 09:48,0.173,0.088,0,0,0,0,v
2017-01-15 09:54,0.166,0.102,0,0,0,0,v
2017-01-15 10:00,0.213,0.101,0,0,0,0,v
2017-01-15 10:06,0.249,0.107,0,0,0,0,v
2017-01-15 10:12,0.306,0.079,0,0,0,0,v
2017-01-15 10:18,0.323,0.102,0,0,0,0,v
2017-01-15 10:24,0.321,0.094,0,0,0,0,v
2017-01-15 10:30,0.377,0.085,0,0,0,0,v
2017-01-15 10:36,0.438,0.105,0,0,0,0,v
2017-01-15 10:42,0.488,0.098,0,0,0,0,v
2017-01-15 10:48,0.548,0.082,0,0,0,0,v
2017-01-15 10:54,0.576,0.088,0,0,0,0,v
2017-01-15 11:00,0.632,0.109,0,0,0,0,v
2017-01-15 11:06,0.669,0.096,0,0,0,0,v
2017-01-15 11:12,0.701,0.096,0,0,0,0,v
2017-01-15 11:18,0.753,0.083,0,0,0,0,v
2017-01-15 11:24,0.833,0.120,0,0,0,0,v
2017-01-15 11:30,0.862,0.083,0,0,0,0,v
2017-01-15 11:36,0.898,0.097,0,0,0,0,v
2017-01-15 11:42,0.938,0.117,0,0,0,0,v
2017-01-15 11:48,0.958,0.104,0,0,0,0,v
2017-01-15 11:54,0.985,0.089,0,0,0,0,v
2017-01-15 12:00,1.035,0.095,0,0,0,0,v
2017-01-15 12:06,1.062,0.097,0,0,0,0,v
2017-01-15 12:12,1.078,0.109,0,0,0,0,v
2017-01-15 12:18,1.115,0.101,0,0,0,0,v
2017-01-15 12:24,1.134,0.080,0,0,0,0,v
2017-01-15 12:30,1.158,0.090,0,0,0,0,v
2017-01-15 12:36,1.171,0.097,0,0,0,0,v
2017-01-15 12:42,1.204,0.085,0,0,0,0,v
2017-01-15 12:48,1.223,0.088,0,0,0,0,v
2017-01-15 12:54,1.270,0.085,0,0,0,0,v
2017-01-15 13:00,1.286,0.089,0,0,0,0,v
2017-01-15 13:06,1.324,0.096,0,0,0,0,v
2017-01-15 13:12,1.345,0.094,0,0,0,0,v
2017-01-15 13:18,1.348,0.086,0,0,0,0,v
2017-01-15 13:24,1.368,0.101,0,0,0,0,v
2017-01-15 13:30,1.390,0.078,0,0,0,0,v
2017-01-15 13:36,1.418,0.070,0,0,0,0,v
2017-01-15 13:42,1.410,0.094,0,0,0,0,v
2017-01-15 13:48,1.430,0.088,0,0,0,0,v
2017-01-15 13:54,1.438,0.091,0,0,0,0,v
2017-01-15 14:00,1.440,0.073,0,0,0,0,v
2017-01-15 14:06,1.447,0.092,0,0,0,0,v
2017-01-15 14:12,1.479,0.079,0,0,0,0,v
2017-01-15 14:18,1.480,0.077,0,0,0,0,v
2017-01-15 14:24,1.471,0.085,0,0,0,0,v
2017-01-15 14:30,1.449,0.075,0,0,0,0,v
2017-01-15 14:36,1.452,0.094,0,0,0,0,v
2017-01-15 14:42,1.431,0.106,0,0,0,0,v
2017-01-15 14:48,1.417,0.091,0,0,0,0,v
2017-01-15 14:54,1.402,0.093,0,0,0,0,v
2017-01-15 15:00,1.404,0.093,0,0,0,0,v
2017-01-15 15:06,1.408,0.080,0,0,0,0,v
2017-01-15 15:12,1.374,0.072,0,0,0,0,v
2017-01-15 15:18,1.340,0.073,0,0,0,0,v
2017-01-15 15:24,1.325,0.074,0,0,0,0,v
2017-01-15 15:30,1.304,0.066,0,0,0,0,v
2017-01-15 15:36,1.285,0.073,0,0,0,0,v
2017-01-15 15:42,1.246,0.084,0,0,0,0,v
2017-01-15 15:48,1.234,0.076,0,0,0,0,v
2017-01-15 15:54,1.200,0.085,0,0,0,0,v
2017-01-15 16:00,1.195,0.090,0,0,0,0,v
2017-01-15 16:06,1.144,0.078,0,0,0,0,v
2017-01-15 16:12,1.128,0.071,0,0,0,0,v
2017-01-15 16:18,1.102,0.090,0,0,0,0,v
2017-01-15 16:24,1.058,0.073,0,0,0,0,v
2017-01-15 16:30,1.029,0.082,0,0,0,0,v
2017-01-15 16:36,0.973,0.083,0,0,0,0,v
2017-01-15 16:42,0.952,0.070,0,0,0,0,v
2017-01-15 16:48,0.910,0.090,0,0,0,0,v
2017-01-15 16:54,0.868,0.080,0,0,0,0,v
2017-01-15 17:00,0.835,0.063,0,0,0,0,v
2017-01-15 17:06,0.796,0.095,0,0,0,0,v
2017-01-15 17:12,0.759,0.094,0,0,0,0,v
2017-01-15 17:18,0.706,0.069,0,0,0,0,v
2017-01-15 17:24,0.660,0.059,0,0,0,0,v
2017-01-15 17:30,0.625,0.059,0,0,0,0,v
2017-01-15 17:36,0.596,0.086,0,0,0,0,v
2017-01-15 17:42,0.530,0.076,0,0,0,0,v
2017-01-15 17:48,0.508,0.083,0,0,0,0,v
2017-01-15 17:54,0.436,0.064,0,0,0,0,v
2017-01-15 18:00,0.411,0.063,0,0,0,0,v
2017-01-15 18:06,0.363,0.072,0,0,0,0,v
2017-01-15 18:12,0.348,0.069,0,0,0,0,v
2017-01-15 18:18,0.345,0.063,0,0,0,0,v
2017-01-15 18:24,0.292,0.052,0,0,0,0,v
2017-01-15 18:30,0.260,0.054,0,0,0,0,v
2017-01-15 18:36,0.234,0.073,0,0,0,0,v
2017-01-15 18:42,0.238,0.071,0,0,0,0,v
2017-01-15 18:48,0.191,0.067,0,0,0,0,v
2017-01-15 18:54,0.155,0.064,0,0,0,0,v
2017-01-15 19:00,0.127,0.057,0,0,0,0,v
2017-01-15 19:06,0.125,0.071,0,0,0,0,v
2017-01-15 19:12,0.099,0.063,0,0,0,0,v
2017-01-15 19:18,0.050,0.069,0,0,0,0,v
2017-01-15 19:24,0.037,0.052,0,0,0,0,v
2017-01-15 19:30,-0.016,0.064,0,0,0,0,v
2017-01-15 19:36,-0.014,0.057,0,0,0,0,v
2017-01-15 19:42,-0.041,0.065,0,0,0,0,v
2017-01-15 19:48,-0.067,0.076,0,0,0,0,v
2017-01-15 19:54,-0.074,0.067,0,0,0,0,v
2017-01-15 20:00,-0.072,0.067,0,0,0,0,v
2017-01-15 20:06,-0.101,0.059,0,0,0,0,v
2017-01-15 20:12,-0.087,0.068,0,0,0,0,v
2017-01-15 20:18,-0.101,0.080,0,0,0,0,v
2017-01-15 20:24,-0.101,0.065,0,0,0,0,v
2017-01-15 20:30,-0.095,0.054,0,0,0,0,v
2017-01-15 20:36,-0.106,0.080,0,0,0,0,v
2017-01-15 20:42,-0.091,0.071,0,0,0,0,v
2017-01-15 20:48,-0.087,0.055,0,0,0,0,v
2017-01-15 20:54,-0.077,0.062,0,0,0,0,v
2017-01-15 21:00,-0.072,0.057,0,0,0,0,v
2017-01-15 21:06,-0.072,0.079,0,0,0,0,v
2017-01-15 21:12,-0.047,0.067,0,0,0,0,v
2017-01-15 21:18,-0.046,0.069,0,0,0,0,v
2017-01-15 21:24,-0.046,0.060,0,0,0,0,v
2017-01-15 21:30,-0.050,0.059,0,0,0,0,v
2017-01-15 21:36,-0.018,0.078,0,0,0,0,v
2017-01-15 21:42,0.005,0.067,0,0,0,0,v
2017-01-15 21:48,0.023,0.081,0,0,0,0,v
2017-01-15 21:54,0.023,0.053,0,0,0,0,v
2017-01-15 22:00,0.044,0.088,0,0,0,0,v
2017-01-15 22:06,0.049,0.074,0,0,0,0,v
2017-01-15 22:12,0.083,0.068,0,0,0,0,v
2017-01-15 22:18,0.091,0.079,0,0,0,0,v
2017-01-15 22:24,0.122,0.069,0,0,0,0,v
2017-01-15 22:30,0.151,0.062,0,0,0,0,v
2017-01-15 22:36,0.155,0.075,0,0,0,0,v
2017-01-15 22:42,0.194,0.084,0,0,0,0,v
2017-01-15 22:48,0.219,0.070,0,0,0,0,v
2017-01-15 22:54,0.257,0.069,0,0,0,0,v
2017-01-15 23:00,0.304,0.057,0,0,0,0,v
2017-01-15 23:06,0.342,0.059,0,0,0,0,v
2017-01-15 23:12,0.381,0.078,0,0,0,0,v
2017-01-15 23:18,0.407,0.076,0,0,0,0,v
2017-01-15 23:24,0.452,0.088,0,0,0,0,v
2017-01-15 23:30,0.513,0.082,0,0,0,0,v
2017-01-15 23:36,0.537,0.065,0,0,0,0,v
2017-01-15 23:42,0.586,0.068,0,0,0,0,v
2017-01-15 23:48,0.612,0.076,0,0,0,0,v
2017-01-15 23:54,0.629,0.052,0,0,0,0,v
2017-01-16 00:00,0.664,0.078,0,0,0,0,v
2017-01-16 00:06,0.696,0.074,0,0,0,0,v
2017-01-16 00:12,0.723,0.084,0,0,0,0,v
2017-01-16 00:18,0.737,0.059,0,0,0,0,v
2017-01-16 00:24,0.770,0.092,0,0,0,0,v
2017-01-16 00:30,0.783,0.066,0,0,0,0,v
2017-01-16 00:36,0.800,0.058,0,0,0,0,v
2017-01-16 00:42,0.829,0.074,0,0,0,0,v
2017-01-16 00:48,0.875,0.061,0,0,0,0,v
2017-01-16 00:54,0.892,0.059,0,0,0,0,v
2017-01-16 01:00,0.913,0.080,0,0,0,0,v
2017-01-16 01:06,0.933,0.076,0,0,0,0,v
2017-01-16 01:12,0.957,0.078,0,0,0,0,v
2017-01-16 01:18,0.993,0.084,0,0,0,0,v
2017-01-16 01:24,0.989,0.065,0,0,0,0,v
2017-01-16 01:30,0.996,0.066,0,0,0,0,v
2017-01-16 01:36,1.009,0.060,0,0,0,0,v
2017-01-16 01:42,1.041,0.074,0,0,0,0,v
2017-01-16 01:48,1.060,0.078,0,0,0,0,v
2017-01-16 01:54,1.086,0.076,0,0,0,0,v
2017-01-16 02:00,1.077,0.058,0,0,0,0,v
2017-01-16 02:06,1.088,0.075,0,0,0,0,v
2017-01-16 02:12,1.093,0.062,0,0,0,0,v
2017-01-16 02:18,1.115,0.069,0,0,0,0,v
2017-01-16 02:24,1.127,0.076,0,0,0,0,v
2017-01-16 02:30,1.153,0.086,0,0,0,0,v
2017-01-16 02:36,1.158,0.067,0,0,0,0,v
2017-01-16 02:42,1.140,0.066,0,0,0,0,v
2017-01-16 02:48,1.133,0.054,0,0,0,0,v
2017-01-16 02:54,1.152,0.057,0,0,0,0,v
2017-01-16 03:00,1.180,0.073,0,0,0,0,v
2017-01-16 03:06,1.165,0.065,0,0,0,0,v
2017-01-16 03:12,1.156,0.062,0,0,0,0,v
2017-01-16 03:18,1.152,0.064,0,0,0,0,v
2017-01-16 03:24,1.125,0.070,0,0,0,0,v
2017-01-16 03:30,1.118,0.071,0,0,0,0,v
2017-01-16 03:36,1.125,0.071,0,0,0,0,v
2017-01-16 03:42,1.111,0.064,0,0,0,0,v
2017-01-16 03:48,1.115,0.068,0,0,0,0,v
2017-01-16 03:54,1.104,0.066,0,0,0,0,v
2017-01-16 04:00,1.091,0.067,0,0,0,0,v
2017-01-16 04:06,1.046,0.070,0,0,0,0,v
2017-01-16 04:12,1.061,0.072,0,0,0,0,v
2017-01-16 04:18,0.990,0.048,0,0,0,0,v
2017-01-16 04:24,0.966,0.077,0,0,0,0,v
2017-01-16 04:30,0.951,0.082,0,0,0,0,v
2017-01-16 04:36,0.922,0.056,0,0,0,0,v
2017-01-16 04:42,0.910,0.061,0,0,0,0,v
2017-01-16 04:48,0.888,0.078,0,0,0,0,v
2017-01-16 04:54,0.829,0.053,0,0,0,0,v
2017-01-16 05:00,0.795,0.080,0,0,0,0,v
2017-01-16 05:06,0.796,0.077,0,0,0,0,v
2017-01-16 05:12,0.787,0.055,0,0,0,0,v
2017-01-16 05:18,0.726,0.072,0,0,0,0,v
2017-01-16 05:24,0.694,0.061,0,0,0,0,v
2017-01-16 05:30,0.676,0.066,0,0,0,0,v
2017-01-16 05:36,0.641,0.061,0,0,0,0,v
2017-01-16 05:42,0.580,0.062,0,0,0,0,v
2017-01-16 05:48,0.563,0.070,0,0,0,0,v
2017-01-16 05:54,0.520,0.062,0,0,0,0,v
2017-01-16 06:00,0.483,0.056,0,0,0,0,v
2017-01-16 06:06,0.449,0.077,0,0,0,0,v
2017-01-16 06:12,0.427,0.076,0,0,0,0,v
2017-01-16 06:18,0.402,0.053,0,0,0,0,v
2017-01-16 06:24,0.396,0.069,0,0,0,0,v
2017-01-16 06:30,0.337,0.071,0,0,0,0,v
2017-01-16 06:36,0.288,0.054,0,0,0,0,v
2017-01-16 06:42,0.249,0.064,0,0,0,0,v
2017-01-16 06:48,0.208,0.050,0,0,0,0,v
2017-01-16 06:54,0.214,0.053,0,0,0,0,v
2017-01-16 07:00,0.198,0.062,0,0,0,0,v
2017-01-16 07:06,0.158,0.056,0,0,0,0,v
2017-01-16 07:12,0.115,0.056,0,0,0,0,v
2017-01-16 07:18,0.097,0.056,0,0,0,0,v
2017-01-16 07:24,0.073,0.060,0,0,0,0,v
2017-01-16 07:30,0.076,0.063,0,0,0,0,v
2017-01-16 07:36,0.019,0.066,0,0,0,0,v
2017-01-16 07:42,0.025,0.058,0,0,0,0,v
2017-01-16 07:48,-0.025,0.064,0,0,0,0,v
2017-01-16 07:54,-0.001,0.068,0,0,0,0,v
2017-01-16 08:00,-0.034,0.056,0,0,0,0,v
2017-01-16 08:06,-0.018,0.073,0,0,0,0,v
2017-01-16 08:12,-0.033,0.074,0,0,0,0,v
2017-01-16 08:18,-0.040,0.063,0,0,0,0,v
2017-01-16 08:24,-0.073,0.065,0,0,0,0,v
2017-01-16 08:30,-0.085,0.064,0,0,0,0,v
2017-01-16 08:36,-0.104,0.062,0,0,0,0,v
2017-01-16 08:42,-0.075,0.061,0,0,0,0,v
2017-01-16 08:48,-0.081,0.063,0,0,0,0,v
2017-01-16 08:54,-0.070,0.067,0,0,0,0,v
2017-01-16 09:00,-0.083,0.070,0,0,0,0,v
2017-01-16 09:06,-0.088,0.063,0,0,0,0,v
2017-01-16 09:12,-0.075,0.088,0,0,0,0,v
2017-01-16 09:18,-0.082,0.065,0,0,0,0,v
2017-01-16 09:24,-0.058,0.059,0,0,0,0,v
2017-01-16 09:30,-0.042,0.082,0,0,0,0,v
2017-01-16 09:36,-0.031,0.046,0,0,0,0,v
2017-01-16 09:42,0.010,0.059,0,0,0,0,v
2017-01-16 09:48,-0.017,0.059,0,0,0,0,v
2017-01-16 09:54,0.009,0.070,0,0,0,0,v
2017-01-16 10:00,0.015,0.073,0,0,0,0,v
2017-01-16 10:06,0.024,0.078,0,0,0,0,v
2017-01-16 10:12,0.046,0.062,0,0,0,0,v
2017-01-16 10:18,0.104,0.051,0,0,0,0,v
2017-01-16 10:24,0.115,0.068,0,0,0,0,v
2017-01-16 10:30,0.149,0.080,0,0,0,0,v
2017-01-16 10:36,0.213,0.064,0,0,0,0,v
2017-01-16 10:42,0.195,0.070,0,0,0,0,v
2017-01-16 10:48,0.237,0.056,0,0,0,0,v
2017-01-16 10:54,0.292,0.068,0,0,0,0,v
2017-01-16 11:00,0.317,0.063,0,0,0,0,v
2017-01-16 11:06,0.369,0.079,0,0,0,0,v
2017-01-16 11:12,0.427,0.077,0,0,0,0,v
2017-01-16 11:18,0.448,0.086,0,0,0,0,v
2017-01-16 11:24,0.458,0.067,0,0,0,0,v
2017-01-16 11:30,0.526,0.062,0,0,0,0,v
2017-01-16 11:36,0.535,0.055,0,0,0,0,v
2017-01-16 11:42,0.582,0.070,0,0,0,0,v
2017-01-16 11:48,0.619,0.072,0,0,0,0,v
2017-01-16 11:54,0.687,0.066,0,0,0,0,v
2017-01-16 12:00,0.701,0.067,0,0,0,0,v
2017-01-16 12:06,0.748,0.056,0,0,0,0,v
2017-01-16 12:12,0.757,0.073,0,0,0,0,v
2017-01-16 12:18,0.820,0.071,0,0,0,0,v
2017-01-16 12:24,0.907,0.060,0,0,0,0,v
2017-01-16 12:30,0.885,0.061,0,0,0,0,v
2017-01-16 12:36,0.936,0.097,0,0,0,0,v
2017-01-16 12:42,0.960,0.088,0,0,0,0,v
2017-01-16 12:48,0.998,0.067,0,0,0,0,v
2017-01-16 12:54,1.029,0.076,0,0,0,0,v
2017-01-16 13:00,1.051,0.072,0,0,0,0,v
2017-01-16 13:06,1.070,0.068,0,0,0,0,v
2017-01-16 13:12,1.119,0.069,0,0,0,0,v
2017-01-16 13:18,1.129,0.082,0,0,0,0,v
2017-01-16 13:24,1.170,0.055,0,0,0,0,v
2017-01-16 13:30,1.180,0.087,0,0,0,0,v
2017-01-16 13:36,1.227,0.084,0,0,0,0,v
2017-01-16 13:42,1.265,0.067,0,0,0,0,v
2017-01-16 13:48,1.281,0.069,0,0,0,0,v
2017-01-16 13:54,1.284,0.074,0,0,0,0,v
2017-01-16 14:00,1.284,0.073,0,0,0,0,v
2017-01-16 14:06,1.272,0.063,0,0,0,0,v
2017-01-16 14:12,1.320,0.096,0,0,0,0,v
2017-01-16 14:18,1.340,0.069,0,0,0,0,v
2017-01-16 14:24,1.352,0.059,0,0,0,0,v
2017-01-16 14:30,1.369,0.055,0,0,0,0,v
2017-01-16 14:36,1.381,0.085,0,0,0,0,v
2017-01-16 14:42,1.362,0.069,0,0,0,0,v
2017-01-16 14:48,1.377,0.083,0,0,0,0,v
2017-01-16 14:54,1.382,0.068,0,0,0,0,v
2017-01-16 15:00,1.362,0.061,0,0,0,0,v
2017-01-16 15:06,1.346,0.083,0,0,0,0,v
2017-01-16 15:12,1.347,0.073,0,0,0,0,v
2017-01-16 15:18,1.332,0.077,0,0,0,0,v
2017-01-16 15:24,1.322,0.086,0,0,0,0,v
2017-01-16 15:30,1.341,0.075,0,0,0,0,v
2017-01-16 15:36,1.348,0.103,0,0,0,0,v
2017-01-16 15:42,1.345,0.073,0,0,0,0,v
2017-01-16 15:48,1.307,0.062,0,0,0,0,v
2017-01-16 15:54,1.327,0.065,0,0,0,0,v
2017-01-16 16:00,1.303,0.067,0,0,0,0,v
2017-01-16 16:06,1.268,0.074,0,0,0,0,v
2017-01-16 16:12,1.245,0.073,0,0,0,0,v
2017-01-16 16:18,1.231,0.081,0,0,0,0,v
2017-01-16 16:24,1.194,0.068,0,0,0,0,v
2017-01-16 16:30,1.219,0.063,0,0,0,0,v
2017-01-16 16:36,1.186,0.066,0,0,0,0,v
2017-01-16 16:42,1.164,0.073,0,0,0,0,v
2017-01-16 16:48,1.114,0.068,0,0,0,0,v
2017-01-16 16:54,1.086,0.070,0,0,0,0,v
2017-01-16 17:00,1.079,0.075,0,0,0,0,v
2017-01-16 17:06,1.028,0.080,0,0,0,0,v
2017-01-16 17:12,1.020,0.070,0,0,0,0,v
2017-01-16 17:18,0.983,0.070,0,0,0,0,v
2017-01-16 17:24,0.964,0.088,0,0,0,0,v
2017-01-16 17:30,0.905,0.077,0,0,0,0,v
2017-01-16 17:36,0.874,0.071,0,0,0,0,v
2017-01-16 17:42,0.825,0.071,0,0,0,0,v
2017-01-16 17:48,0.794,0.072,0,0,0,0,v
2017-01-16 17:54,0.765,0.072,0,0,0,0,v
2017-01-16 18:00,0.709,0.056,0,0,0,0,v
2017-01-16 18:06,0.664,0.058,0,0,0,0,v
2017-01-16 18:12,0.640,0.071,0,0,0,0,v
2017-01-16 18:18,0.598,0.063,0,0,0,0,v
2017-01-16 18:24,0.562,0.073,0,0,0,0,v
2017-01-16 18:30,0.515,0.051,0,0,0,0,v
2017-01-16 18:36,0.499,0.080,0,0,0,0,v
2017-01-16 18:42,0.449,0.069,0,0,0,0,v
2017-01-16 18:48,0.415,0.060,0,0,0,0,v
2017-01-16 18:54,0.407,0.063,0,0,0,0,v
2017-01-16 19:00,0.345,0.045,0,0,0,0,v
2017-01-16 19:06,0.300,0.058,0,0,0,0,v
2017-01-16 19:12,0.277,0.056,0,0,0,0,v
2017-01-16 19:18,0.233,0.062,0,0,0,0,v
2017-01-16 19:24,0.224,0.060,0,0,0,0,v
2017-01-16 19:30,0.201,0.059,0,0,0,0,v
2017-01-16 19:36,0.191,0.065,0,0,0,0,v
2017-01-16 19:42,0.164,0.079,0,0,0,0,v
2017-01-16 19:48,0.130,0.059,0,0,0,0,v
2017-01-16 19:54,0.101,0.086,0,0,0,0,v
2017-01-16 20:00,0.086,0.064,0,0,0,0,v
2017-01-16 20:06,0.063,0.065,0,0,0,0,v
2017-01-16 20:12,0.040,0.053,0,0,0,0,v
2017-01-16 20:18,0.048,0.066,0,0,0,0,v
2017-01-16 20:24,0.030,0.070,0,0,0,0,v
2017-01-16 20:30,0.026,0.067,0,0,0,0,v
2017-01-16 20:36,-0.001,0.065,0,0,0,0,v
2017-01-16 20:42,-0.009,0.066,0,0,0,0,v
2017-01-16 20:48,-0.013,0.066,0,0,0,0,v
2017-01-16 20:54,-0.038,0.065,0,0,0,0,v
2017-01-16 21:00,-0.038,0.059,0,0,0,0,v
2017-01-16 21:06,-0.066,0.061,0,0,0,0,v
2017-01-16 21:12,-0.066,0.061,0,0,0,0,v
2017-01-16 21:18,-0.041,0.077,0,0,0,0,v
2017-01-16 21:24,-0.048,0.060,0,0,0,0,v
2017-01-16 21:30,-0.021,0.060,0,0,0,0,v
2017-01-16 21:36,-0.026,0.057,0,0,0,0,v
2017-01-16 21:42,-0.021,0.060,0,0,0,0,v
2017-01-16 21:48,-0.032,0.066,0,0,0,0,v
2017-01-16 21:54,-0.015,0.069,0,0,0,0,v
2017-01-16 22:00,-0.002,0.066,0,0,0,0,v
